"EMPSTAT","COUNTRY","FREQUENCY","TIME_FORMAT","obsTime","obsValue","EMPSTAT_label"
"TE","NOR","A","P1Y","1993",1507,"Total employment"
"TE","NOR","A","P1Y","1994",1505,"Total employment"
"TE","JPN","A","P1Y","1970",2243,"Total employment"
"TE","JPN","A","P1Y","1971",2239,"Total employment"
"TE","JPN","A","P1Y","1972",2228,"Total employment"
"TE","JPN","A","P1Y","1973",2201,"Total employment"
"TE","JPN","A","P1Y","1974",2137,"Total employment"
"TE","JPN","A","P1Y","1975",2112,"Total employment"
"TE","JPN","A","P1Y","1976",2128,"Total employment"
"TE","JPN","A","P1Y","1977",2129,"Total employment"
"TE","JPN","A","P1Y","1978",2123,"Total employment"
"TE","JPN","A","P1Y","1979",2126,"Total employment"
"TE","JPN","A","P1Y","1980",2121,"Total employment"
"TE","JPN","A","P1Y","1981",2106,"Total employment"
"TE","GBR","A","P1Y","1990",1765,"Total employment"
"TE","SVN","A","P1Y","2013",1662,"Total employment"
"TE","SVN","A","P1Y","2014",1682,"Total employment"
"TE","SVN","A","P1Y","2015",1688,"Total employment"
"TE","SVN","A","P1Y","2016",1682,"Total employment"
"TE","CHE","A","P1Y","2010",1612,"Total employment"
"TE","USA","A","P1Y","2015",1786,"Total employment"
"TE","CHE","A","P1Y","2011",1605,"Total employment"
"TE","CHE","A","P1Y","2012",1591,"Total employment"
"TE","OECD","A","P1Y","1971",1989,"Total employment"
"TE","JPN","A","P1Y","1992",1965,"Total employment"
"TE","JPN","A","P1Y","1993",1905,"Total employment"
"TE","JPN","A","P1Y","1994",1898,"Total employment"
"TE","JPN","A","P1Y","1995",1884,"Total employment"
"TE","JPN","A","P1Y","1996",1892,"Total employment"
"TE","JPN","A","P1Y","1997",1865,"Total employment"
"TE","JPN","A","P1Y","1998",1842,"Total employment"
"TE","JPN","A","P1Y","1999",1810,"Total employment"
"TE","JPN","A","P1Y","2000",1821,"Total employment"
"TE","JPN","A","P1Y","2001",1809,"Total employment"
"TE","ISR","A","P1Y","2003",1974,"Total employment"
"TE","ISR","A","P1Y","2004",1942,"Total employment"
"TE","ISR","A","P1Y","2005",1931,"Total employment"
"TE","ISR","A","P1Y","2006",1919,"Total employment"
"TE","ISR","A","P1Y","2007",1931,"Total employment"
"TE","ISR","A","P1Y","2008",1929,"Total employment"
"TE","SVK","A","P1Y","2003",1698,"Total employment"
"TE","ISR","A","P1Y","2010",1918,"Total employment"
"TE","ISR","A","P1Y","2011",1920,"Total employment"
"TE","ISR","A","P1Y","2012",1910,"Total employment"
"TE","ISR","A","P1Y","2013",1867,"Total employment"
"TE","ISR","A","P1Y","2014",1853,"Total employment"
"TE","ISR","A","P1Y","2015",1858,"Total employment"
"TE","ISR","A","P1Y","2016",1889,"Total employment"
"TE","EST","A","P1Y","2016",1855,"Total employment"
"TE","PRT","A","P1Y","1971",2078,"Total employment"
"TE","PRT","A","P1Y","1972",2077,"Total employment"
"TE","PRT","A","P1Y","1973",2076,"Total employment"
"TE","GBR","A","P1Y","1988",1792,"Total employment"
"TE","FTFR","A","P1Y","1976",1819,"Total employment"
"TE","PRT","A","P1Y","2016",1842,"Total employment"
"TE","ESP","A","P1Y","1977",2036,"Total employment"
"TE","ESP","A","P1Y","1978",2005,"Total employment"
"TE","ESP","A","P1Y","1979",1954,"Total employment"
"TE","CHE","A","P1Y","2008",1623,"Total employment"
"TE","NLD","A","P1Y","2002",1435,"Total employment"
"TE","NLD","A","P1Y","2003",1427,"Total employment"
"TE","NLD","A","P1Y","2004",1448,"Total employment"
"TE","NLD","A","P1Y","2005",1434,"Total employment"
"TE","NLD","A","P1Y","2006",1430,"Total employment"
"TE","OECD","A","P1Y","1972",1980,"Total employment"
"TE","OECD","A","P1Y","1973",1977,"Total employment"
"TE","CRI","A","P1Y","1988",2352,"Total employment"
"TE","CRI","A","P1Y","1989",2313,"Total employment"
"TE","CRI","A","P1Y","1990",2364,"Total employment"
"TE","CRI","A","P1Y","1991",2278,"Total employment"
"TE","CHL","A","P1Y","1986",2399,"Total employment"
"TE","USA","A","P1Y","1987",1833,"Total employment"
"TE","USA","A","P1Y","1988",1837,"Total employment"
"TE","USA","A","P1Y","1989",1849,"Total employment"
"TE","KOR","A","P1Y","1996",2637,"Total employment"
"TE","KOR","A","P1Y","1997",2582,"Total employment"
"TE","KOR","A","P1Y","1998",2488,"Total employment"
"TE","KOR","A","P1Y","1999",2495,"Total employment"
"TE","KOR","A","P1Y","2000",2512,"Total employment"
"TE","KOR","A","P1Y","2001",2499,"Total employment"
"TE","KOR","A","P1Y","2002",2464,"Total employment"
"TE","KOR","A","P1Y","2003",2424,"Total employment"
"TE","GBR","A","P1Y","1978",1821,"Total employment"
"TE","GBR","A","P1Y","1979",1813,"Total employment"
"TE","GBR","A","P1Y","1980",1767,"Total employment"
"TE","GBR","A","P1Y","1981",1710,"Total employment"
"TE","GBR","A","P1Y","1982",1725,"Total employment"
"TE","GBR","A","P1Y","1983",1711,"Total employment"
"TE","PRT","A","P1Y","1970",2078,"Total employment"
"TE","PRT","A","P1Y","2011",1867,"Total employment"
"TE","PRT","A","P1Y","2012",1849,"Total employment"
"TE","PRT","A","P1Y","2013",1859,"Total employment"
"TE","PRT","A","P1Y","2014",1867,"Total employment"
"TE","GBR","A","P1Y","1989",1780,"Total employment"
"TE","RUS","A","P1Y","2012",1982,"Total employment"
"TE","NLD","A","P1Y","1997",1480,"Total employment"
"TE","NLD","A","P1Y","1998",1476,"Total employment"
"TE","NLD","A","P1Y","1999",1475,"Total employment"
"TE","NLD","A","P1Y","2000",1462,"Total employment"
"TE","USA","A","P1Y","2013",1783,"Total employment"
"TE","USA","A","P1Y","2014",1786,"Total employment"
"TE","NOR","A","P1Y","2011",1421,"Total employment"
"TE","NOR","A","P1Y","2012",1420,"Total employment"
"TE","USA","A","P1Y","2016",1783,"Total employment"
"TE","NLD","A","P1Y","2007",1430,"Total employment"
"TE","NLD","A","P1Y","2008",1430,"Total employment"
"TE","TUR","A","P1Y","1971",2077,"Total employment"
"TE","TUR","A","P1Y","1972",2069,"Total employment"
"TE","TUR","A","P1Y","1973",2060,"Total employment"
"TE","TUR","A","P1Y","1974",2044,"Total employment"
"TE","TUR","A","P1Y","1975",2028,"Total employment"
"TE","GBR","A","P1Y","2007",1677,"Total employment"
"TE","GBR","A","P1Y","2008",1659,"Total employment"
"TE","GBR","A","P1Y","2009",1651,"Total employment"
"TE","GBR","A","P1Y","2010",1650,"Total employment"
"TE","GBR","A","P1Y","2011",1634,"Total employment"
"TE","GBR","A","P1Y","2012",1654,"Total employment"
"TE","GBR","A","P1Y","2013",1666,"Total employment"
"TE","GBR","A","P1Y","2014",1677,"Total employment"
"TE","GBR","A","P1Y","2015",1674,"Total employment"
"TE","GBR","A","P1Y","2016",1676,"Total employment"
"TE","SVN","A","P1Y","1999",1730,"Total employment"
"TE","SVN","A","P1Y","2000",1710,"Total employment"
"TE","SVN","A","P1Y","2001",1696,"Total employment"
"TE","SVN","A","P1Y","2002",1721,"Total employment"
"TE","PRT","A","P1Y","2007",1900,"Total employment"
"TE","PRT","A","P1Y","2008",1887,"Total employment"
"TE","PRT","A","P1Y","2009",1887,"Total employment"
"TE","PRT","A","P1Y","2010",1890,"Total employment"
"TE","USA","A","P1Y","2004",1799,"Total employment"
"TE","USA","A","P1Y","2005",1795,"Total employment"
"TE","USA","A","P1Y","2006",1798,"Total employment"
"TE","USA","A","P1Y","2007",1796,"Total employment"
"TE","PRT","A","P1Y","2015",1869,"Total employment"
"TE","NLD","A","P1Y","1996",1494,"Total employment"
"TE","USA","A","P1Y","2009",1763,"Total employment"
"TE","USA","A","P1Y","2010",1774,"Total employment"
"TE","CHE","A","P1Y","2006",1643,"Total employment"
"TE","CHE","A","P1Y","2007",1633,"Total employment"
"TE","NLD","A","P1Y","2001",1452,"Total employment"
"TE","NOR","A","P1Y","2010",1415,"Total employment"
"TE","SWE","A","P1Y","1954",1998,"Total employment"
"TE","SWE","A","P1Y","1955",1987,"Total employment"
"TE","NOR","A","P1Y","2013",1408,"Total employment"
"TE","OECD","A","P1Y","1970",1996,"Total employment"
"TE","NOR","A","P1Y","2015",1424,"Total employment"
"TE","NLD","A","P1Y","2009",1422,"Total employment"
"TE","NLD","A","P1Y","2010",1421,"Total employment"
"TE","NLD","A","P1Y","2011",1422,"Total employment"
"TE","LTU","A","P1Y","2005",1879,"Total employment"
"TE","LTU","A","P1Y","2006",1874,"Total employment"
"TE","LTU","A","P1Y","2007",1904,"Total employment"
"TE","EST","A","P1Y","2000",1978,"Total employment"
"TE","SVK","A","P1Y","1995",1853,"Total employment"
"TE","SVK","A","P1Y","1996",1820,"Total employment"
"TE","SVK","A","P1Y","1997",1830,"Total employment"
"TE","SVK","A","P1Y","1998",1822,"Total employment"
"TE","MEX","A","P1Y","1991",2242,"Total employment"
"TE","MEX","A","P1Y","1993",2241,"Total employment"
"TE","SVK","A","P1Y","2001",1801,"Total employment"
"TE","SVK","A","P1Y","2002",1754,"Total employment"
"TE","LVA","A","P1Y","2000",1976,"Total employment"
"TE","SVK","A","P1Y","2004",1742,"Total employment"
"TE","SVK","A","P1Y","2005",1769,"Total employment"
"TE","SVK","A","P1Y","2006",1774,"Total employment"
"TE","SVK","A","P1Y","2007",1791,"Total employment"
"TE","SVK","A","P1Y","2008",1793,"Total employment"
"TE","SVK","A","P1Y","2009",1780,"Total employment"
"TE","SVK","A","P1Y","2010",1805,"Total employment"
"TE","NLD","A","P1Y","1991",1442,"Total employment"
"TE","NLD","A","P1Y","1992",1448,"Total employment"
"TE","NLD","A","P1Y","1993",1438,"Total employment"
"TE","NLD","A","P1Y","1994",1445,"Total employment"
"TE","RUS","A","P1Y","2011",1979,"Total employment"
"TE","USA","A","P1Y","2008",1789,"Total employment"
"TE","NOR","A","P1Y","2004",1421,"Total employment"
"TE","NOR","A","P1Y","2005",1423,"Total employment"
"TE","NOR","A","P1Y","2006",1420,"Total employment"
"TE","NOR","A","P1Y","2007",1426,"Total employment"
"TE","RUS","A","P1Y","2015",1978,"Total employment"
"TE","NOR","A","P1Y","2009",1407,"Total employment"
"TE","SWE","A","P1Y","1953",1987,"Total employment"
"TE","TUR","A","P1Y","2003",1943,"Total employment"
"TE","SWE","A","P1Y","1956",1962,"Total employment"
"TE","NOR","A","P1Y","2014",1427,"Total employment"
"TE","SWE","A","P1Y","1958",1930,"Total employment"
"TE","NOR","A","P1Y","2016",1424,"Total employment"
"TE","OECD","A","P1Y","1974",1955,"Total employment"
"TE","OECD","A","P1Y","1975",1943,"Total employment"
"TE","OECD","A","P1Y","1976",1943,"Total employment"
"TE","OECD","A","P1Y","1977",1937,"Total employment"
"TE","CRI","A","P1Y","1992",2365,"Total employment"
"TE","CHL","A","P1Y","1987",2405,"Total employment"
"TE","CHL","A","P1Y","1988",2411,"Total employment"
"TE","CHL","A","P1Y","1989",2416,"Total employment"
"TE","USA","A","P1Y","1990",1831,"Total employment"
"TE","USA","A","P1Y","1991",1821,"Total employment"
"TE","RUS","A","P1Y","1995",1891,"Total employment"
"TE","RUS","A","P1Y","1996",1894,"Total employment"
"TE","RUS","A","P1Y","1997",1951,"Total employment"
"TE","RUS","A","P1Y","1998",1946,"Total employment"
"TE","RUS","A","P1Y","1999",1964,"Total employment"
"TE","RUS","A","P1Y","2000",1982,"Total employment"
"TE","RUS","A","P1Y","2001",1980,"Total employment"
"TE","RUS","A","P1Y","2002",1982,"Total employment"
"TE","RUS","A","P1Y","2003",1993,"Total employment"
"TE","RUS","A","P1Y","2004",1993,"Total employment"
"TE","RUS","A","P1Y","2005",1989,"Total employment"
"TE","RUS","A","P1Y","2006",1998,"Total employment"
"TE","EST","A","P1Y","2015",1852,"Total employment"
"TE","CHL","A","P1Y","2004",2232,"Total employment"
"TE","GBR","A","P1Y","1984",1727,"Total employment"
"TE","GBR","A","P1Y","1985",1760,"Total employment"
"TE","NLD","A","P1Y","1995",1479,"Total employment"
"TE","NOR","A","P1Y","2003",1401,"Total employment"
"TE","GBR","A","P1Y","1987",1752,"Total employment"
"TE","CHL","A","P1Y","2009",2074,"Total employment"
"TE","CHL","A","P1Y","2010",2070,"Total employment"
"TE","CHL","A","P1Y","2011",2047,"Total employment"
"TE","NOR","A","P1Y","2008",1430,"Total employment"
"TE","USA","A","P1Y","2012",1785,"Total employment"
"TE","TUR","A","P1Y","2001",1942,"Total employment"
"TE","TUR","A","P1Y","2002",1943,"Total employment"
"TE","TUR","A","P1Y","2004",1918,"Total employment"
"TE","SWE","A","P1Y","1957",1962,"Total employment"
"TE","TUR","A","P1Y","2006",1944,"Total employment"
"TE","SWE","A","P1Y","1959",1904,"Total employment"
"TE","TUR","A","P1Y","2011",1864,"Total employment"
"TE","TUR","A","P1Y","2012",1855,"Total employment"
"TE","TUR","A","P1Y","2013",1832,"Total employment"
"TE","ISR","A","P1Y","1996",2009,"Total employment"
"TE","OECD","A","P1Y","1978",1927,"Total employment"
"TE","TUR","A","P1Y","1976",2012,"Total employment"
"TE","TUR","A","P1Y","1977",1996,"Total employment"
"TE","TUR","A","P1Y","1978",1980,"Total employment"
"TE","TUR","A","P1Y","1979",1964,"Total employment"
"TE","TUR","A","P1Y","1980",1957,"Total employment"
"TE","TUR","A","P1Y","1981",1950,"Total employment"
"TE","TUR","A","P1Y","1982",1943,"Total employment"
"TE","TUR","A","P1Y","1983",1935,"Total employment"
"TE","TUR","A","P1Y","1984",1871,"Total employment"
"TE","ESP","A","P1Y","2003",1756,"Total employment"
"TE","ESP","A","P1Y","2004",1742,"Total employment"
"TE","ESP","A","P1Y","2005",1726,"Total employment"
"TE","NLD","A","P1Y","1986",1485,"Total employment"
"TE","NLD","A","P1Y","1987",1464,"Total employment"
"TE","NLD","A","P1Y","1988",1461,"Total employment"
"TE","NLD","A","P1Y","1989",1456,"Total employment"
"TE","NLD","A","P1Y","1990",1451,"Total employment"
"TE","USA","A","P1Y","2003",1797,"Total employment"
"TE","NOR","A","P1Y","1999",1473,"Total employment"
"TE","NOR","A","P1Y","2000",1455,"Total employment"
"TE","NOR","A","P1Y","2001",1429,"Total employment"
"TE","GBR","A","P1Y","1986",1763,"Total employment"
"TE","CRI","A","P1Y","2013",2157,"Total employment"
"TE","SVN","A","P1Y","2009",1679,"Total employment"
"TE","SVN","A","P1Y","2010",1680,"Total employment"
"TE","SVN","A","P1Y","2011",1663,"Total employment"
"TE","SVN","A","P1Y","2012",1644,"Total employment"
"TE","RUS","A","P1Y","2014",1985,"Total employment"
"TE","SWE","A","P1Y","1952",2007,"Total employment"
"TE","OECD","A","P1Y","2003",1802,"Total employment"
"TE","OECD","A","P1Y","2004",1803,"Total employment"
"TE","OECD","A","P1Y","2006",1800,"Total employment"
"TE","TUR","A","P1Y","2005",1936,"Total employment"
"TE","LTU","A","P1Y","1995",1729,"Total employment"
"TE","TUR","A","P1Y","2007",1911,"Total employment"
"TE","SWE","A","P1Y","1960",1899,"Total employment"
"TE","SWE","A","P1Y","1961",1901,"Total employment"
"TE","SWE","A","P1Y","1962",1889,"Total employment"
"TE","SWE","A","P1Y","1963",1883,"Total employment"
"TE","ISR","A","P1Y","1997",2011,"Total employment"
"TE","ISR","A","P1Y","1998",1986,"Total employment"
"TE","LTU","A","P1Y","2008",1934,"Total employment"
"TE","LTU","A","P1Y","2009",1863,"Total employment"
"TE","ISR","A","P1Y","2001",1979,"Total employment"
"TE","LTU","A","P1Y","2011",1859,"Total employment"
"TE","LTU","A","P1Y","2012",1857,"Total employment"
"TE","LTU","A","P1Y","2013",1841,"Total employment"
"TE","LTU","A","P1Y","2014",1834,"Total employment"
"TE","LTU","A","P1Y","2015",1860,"Total employment"
"TE","LTU","A","P1Y","2016",1885,"Total employment"
"TE","EST","A","P1Y","2008",1968,"Total employment"
"TE","LVA","A","P1Y","2001",1987,"Total employment"
"TE","LVA","A","P1Y","2002",1938,"Total employment"
"TE","LVA","A","P1Y","2003",1928,"Total employment"
"TE","LVA","A","P1Y","2004",1878,"Total employment"
"TE","EST","A","P1Y","2013",1866,"Total employment"
"TE","EST","A","P1Y","2014",1859,"Total employment"
"TE","NOR","A","P1Y","1998",1476,"Total employment"
"TE","CHL","A","P1Y","2003",2235,"Total employment"
"TE","CRI","A","P1Y","2010",2249,"Total employment"
"TE","CRI","A","P1Y","2011",2290,"Total employment"
"TE","NOR","A","P1Y","2002",1414,"Total employment"
"TE","SVN","A","P1Y","2008",1674,"Total employment"
"TE","CHL","A","P1Y","2006",2165,"Total employment"
"TE","CRI","A","P1Y","2014",2136,"Total employment"
"TE","CRI","A","P1Y","2015",2157,"Total employment"
"TE","CRI","A","P1Y","2016",2212,"Total employment"
"TE","SWE","A","P1Y","1951",2007,"Total employment"
"TE","USA","A","P1Y","2011",1782,"Total employment"
"TE","OECD","A","P1Y","2002",1807,"Total employment"
"TE","CRI","A","P1Y","1995",2351,"Total employment"
"TE","OECD","A","P1Y","2005",1800,"Total employment"
"TE","OECD","A","P1Y","2007",1797,"Total employment"
"TE","USA","A","P1Y","1992",1821,"Total employment"
"TE","LTU","A","P1Y","1996",1727,"Total employment"
"TE","TUR","A","P1Y","2008",1900,"Total employment"
"TE","TUR","A","P1Y","2009",1881,"Total employment"
"TE","TUR","A","P1Y","2010",1877,"Total employment"
"TE","OECD","A","P1Y","2015",1766,"Total employment"
"TE","SWE","A","P1Y","1964",1852,"Total employment"
"TE","LTU","A","P1Y","2004",1879,"Total employment"
"TE","CRI","A","P1Y","1993",2352,"Total employment"
"TE","CRI","A","P1Y","1994",2376,"Total employment"
"TE","USA","A","P1Y","2002",1807,"Total employment"
"TE","CHL","A","P1Y","1990",2422,"Total employment"
"TE","GBR","A","P1Y","1970",1937,"Total employment"
"TE","SVN","A","P1Y","2005",1697,"Total employment"
"TE","USA","A","P1Y","1993",1829,"Total employment"
"TE","USA","A","P1Y","1994",1840,"Total employment"
"TE","USA","A","P1Y","1995",1841,"Total employment"
"TE","USA","A","P1Y","1996",1840,"Total employment"
"TE","USA","A","P1Y","1997",1845,"Total employment"
"TE","USA","A","P1Y","1998",1845,"Total employment"
"TE","USA","A","P1Y","1999",1841,"Total employment"
"TE","USA","A","P1Y","2000",1834,"Total employment"
"TE","USA","A","P1Y","2001",1812,"Total employment"
"TE","OECD","A","P1Y","1980",1909,"Total employment"
"TE","CHL","A","P1Y","2002",2250,"Total employment"
"TE","SVN","A","P1Y","2004",1737,"Total employment"
"TE","OECD","A","P1Y","1983",1890,"Total employment"
"TE","SVN","A","P1Y","2006",1667,"Total employment"
"TE","CRI","A","P1Y","2012",2243,"Total employment"
"TE","CHL","A","P1Y","2005",2157,"Total employment"
"TE","ESP","A","P1Y","2013",1694,"Total employment"
"TE","ESP","A","P1Y","2014",1697,"Total employment"
"TE","ESP","A","P1Y","2015",1701,"Total employment"
"TE","ESP","A","P1Y","2016",1695,"Total employment"
"TE","RUS","A","P1Y","2013",1980,"Total employment"
"TE","TUR","A","P1Y","2000",1937,"Total employment"
"TE","NOR","A","P1Y","1996",1483,"Total employment"
"TE","OECD","A","P1Y","1981",1897,"Total employment"
"TE","OECD","A","P1Y","1982",1891,"Total employment"
"TE","CRI","A","P1Y","2008",2398,"Total employment"
"TE","OECD","A","P1Y","1984",1890,"Total employment"
"TE","OECD","A","P1Y","2008",1792,"Total employment"
"TE","LTU","A","P1Y","1997",1733,"Total employment"
"TE","LTU","A","P1Y","1998",1780,"Total employment"
"TE","LTU","A","P1Y","1999",1726,"Total employment"
"TE","LTU","A","P1Y","2000",1846,"Total employment"
"TE","OECD","A","P1Y","2016",1763,"Total employment"
"TE","ISR","A","P1Y","1995",1995,"Total employment"
"TE","OECD","A","P1Y","1979",1920,"Total employment"
"TE","TUR","A","P1Y","1999",1925,"Total employment"
"TE","NOR","A","P1Y","1997",1478,"Total employment"
"TE","SVN","A","P1Y","2003",1724,"Total employment"
"TE","EST","A","P1Y","2001",1970,"Total employment"
"TE","CRI","A","P1Y","2009",2354,"Total employment"
"TE","OECD","A","P1Y","1985",1886,"Total employment"
"TE","SVN","A","P1Y","1995",1755,"Total employment"
"TE","SVN","A","P1Y","1996",1727,"Total employment"
"TE","TUR","A","P1Y","1985",1898,"Total employment"
"TE","TUR","A","P1Y","1986",1883,"Total employment"
"TE","TUR","A","P1Y","1987",1844,"Total employment"
"TE","TUR","A","P1Y","1988",1837,"Total employment"
"TE","NOR","A","P1Y","1995",1488,"Total employment"
"TE","LTU","A","P1Y","2003",1786,"Total employment"
"TE","ISR","A","P1Y","1999",1997,"Total employment"
"TE","ISR","A","P1Y","2000",1998,"Total employment"
"TE","CRI","A","P1Y","2007",2393,"Total employment"
"TE","ISR","A","P1Y","2002",1993,"Total employment"
"TE","ESP","A","P1Y","2010",1710,"Total employment"
"TE","SVN","A","P1Y","2007",1655,"Total employment"
"TE","ESP","A","P1Y","2012",1701,"Total employment"
"TE","TUR","A","P1Y","1994",1886,"Total employment"
"TE","TUR","A","P1Y","1995",1876,"Total employment"
"TE","CHL","A","P1Y","2007",2128,"Total employment"
"TE","CHL","A","P1Y","2008",2095,"Total employment"
"TE","SWE","A","P1Y","1950",2016,"Total employment"
"TE","EST","A","P1Y","2011",1919,"Total employment"
"TE","EST","A","P1Y","2012",1886,"Total employment"
"TE","CHL","A","P1Y","2001",2242,"Total employment"
"TE","ESP","A","P1Y","2007",1704,"Total employment"
"TE","ESP","A","P1Y","2008",1713,"Total employment"
"TE","EST","A","P1Y","2003",1978,"Total employment"
"TE","EST","A","P1Y","2004",1986,"Total employment"
"TE","OECD","A","P1Y","2009",1765,"Total employment"
"TE","OECD","A","P1Y","2010",1774,"Total employment"
"TE","OECD","A","P1Y","2011",1772,"Total employment"
"TE","OECD","A","P1Y","2012",1770,"Total employment"
"TE","LTU","A","P1Y","2001",1831,"Total employment"
"TE","LTU","A","P1Y","2002",1802,"Total employment"
"TE","TUR","A","P1Y","1998",1884,"Total employment"
"TE","OECD","A","P1Y","2001",1815,"Total employment"
"TE","CHL","A","P1Y","2000",2263,"Total employment"
"TE","ESP","A","P1Y","2006",1716,"Total employment"
"TE","TUR","A","P1Y","1989",1867,"Total employment"
"TE","ESP","A","P1Y","2009",1720,"Total employment"
"TE","TUR","A","P1Y","1991",1870,"Total employment"
"TE","SVK","A","P1Y","1999",1816,"Total employment"
"TE","SVK","A","P1Y","2000",1816,"Total employment"
"TE","EST","A","P1Y","2007",1998,"Total employment"
"TE","GBR","A","P1Y","1975",1877,"Total employment"
"TE","EST","A","P1Y","2009",1831,"Total employment"
"TE","EST","A","P1Y","2010",1875,"Total employment"
"TE","OECD","A","P1Y","2014",1764,"Total employment"
"TE","CHL","A","P1Y","1999",2277,"Total employment"
"TE","OECD","A","P1Y","1991",1854,"Total employment"
"TE","CRI","A","P1Y","2004",2375,"Total employment"
"TE","CRI","A","P1Y","2006",2366,"Total employment"
"TE","CRI","A","P1Y","1996",2393,"Total employment"
"TE","CRI","A","P1Y","1997",2371,"Total employment"
"TE","ESP","A","P1Y","2011",1716,"Total employment"
"TE","TUR","A","P1Y","1993",1917,"Total employment"
"TE","OECD","A","P1Y","1996",1849,"Total employment"
"TE","OECD","A","P1Y","1997",1847,"Total employment"
"TE","TUR","A","P1Y","1996",1892,"Total employment"
"TE","TUR","A","P1Y","1997",1878,"Total employment"
"TE","GBR","A","P1Y","1977",1841,"Total employment"
"TE","OECD","A","P1Y","2000",1829,"Total employment"
"TE","CRI","A","P1Y","2003",2356,"Total employment"
"TE","OECD","A","P1Y","1989",1878,"Total employment"
"TE","CRI","A","P1Y","2005",2358,"Total employment"
"TE","OECD","A","P1Y","1992",1851,"Total employment"
"TE","TUR","A","P1Y","1990",1866,"Total employment"
"TE","GBR","A","P1Y","1971",1899,"Total employment"
"TE","GBR","A","P1Y","1972",1865,"Total employment"
"TE","GBR","A","P1Y","1973",1921,"Total employment"
"TE","GBR","A","P1Y","1974",1882,"Total employment"
"TE","SVN","A","P1Y","1997",1715,"Total employment"
"TE","OECD","A","P1Y","2013",1765,"Total employment"
"TE","OECD","A","P1Y","1999",1835,"Total employment"
"TE","OECD","A","P1Y","1990",1862,"Total employment"
"TE","OECD","A","P1Y","1988",1880,"Total employment"
"TE","CHL","A","P1Y","1994",2364,"Total employment"
"TE","CHL","A","P1Y","1996",2313,"Total employment"
"TE","CHL","A","P1Y","1997",2256,"Total employment"
"TE","CHL","A","P1Y","1998",2299,"Total employment"
"TE","OECD","A","P1Y","1993",1844,"Total employment"
"TE","TUR","A","P1Y","1992",1897,"Total employment"
"TE","OECD","A","P1Y","1995",1846,"Total employment"
"TE","OECD","A","P1Y","1986",1881,"Total employment"
"TE","OECD","A","P1Y","1987",1879,"Total employment"
"TE","GBR","A","P1Y","1976",1860,"Total employment"
"TE","SVN","A","P1Y","1998",1728,"Total employment"
"TE","CRI","A","P1Y","2002",2363,"Total employment"
"TE","CHL","A","P1Y","1993",2389,"Total employment"
"TE","EST","A","P1Y","2002",1973,"Total employment"
"TE","CHL","A","P1Y","1995",2338,"Total employment"
"TE","CRI","A","P1Y","1998",2362,"Total employment"
"TE","OECD","A","P1Y","1994",1850,"Total employment"
"TE","CRI","A","P1Y","1999",2376,"Total employment"
"TE","OECD","A","P1Y","1998",1840,"Total employment"
"TE","CRI","A","P1Y","2001",2335,"Total employment"
"TE","CRI","A","P1Y","2000",2368,"Total employment"
"TE","CHL","A","P1Y","1992",2415,"Total employment"
"TE","EST","A","P1Y","2006",2001,"Total employment"
"TE","EST","A","P1Y","2005",2008,"Total employment"
"TE","CHL","A","P1Y","1991",2419,"Total employment"
