"AGE","LOCATION","MEASURE","DEFINITION","METHODO","TIME_FORMAT","UNIT","POWERCODE","obsTime","obsValue","OBS_STATUS","AGE_label"
"OLD","MEX","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2012",0.541,NA,"Retirement age population: above 65"
"OLD","NLD","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2013",0.242,"P","Retirement age population: above 65"
"OLD","NLD","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2014",0.258,"P","Retirement age population: above 65"
"OLD","NLD","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2015",0.26,"P","Retirement age population: above 65"
"OLD","NLD","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1990",0.289,NA,"Retirement age population: above 65"
"OLD","NLD","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1995",0.274,NA,"Retirement age population: above 65"
"OLD","DNK","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2013",0.225,NA,"Retirement age population: above 65"
"OLD","DNK","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2014",0.225,NA,"Retirement age population: above 65"
"OLD","DNK","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1990",0.201,NA,"Retirement age population: above 65"
"OLD","DNK","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1995",0.188,NA,"Retirement age population: above 65"
"OLD","AUS","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2012",0.316,NA,"Retirement age population: above 65"
"OLD","AUS","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2014",0.327,NA,"Retirement age population: above 65"
"OLD","AUS","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1995",0.26,NA,"Retirement age population: above 65"
"OLD","AUS","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2000",0.308,NA,"Retirement age population: above 65"
"OLD","AUS","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2004",0.303,NA,"Retirement age population: above 65"
"OLD","AUS","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2008",0.328,NA,"Retirement age population: above 65"
"OLD","AUS","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2010",0.317,NA,"Retirement age population: above 65"
"OLD","AUS","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2012",0.311,NA,"Retirement age population: above 65"
"OLD","AUT","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2007",0.286,NA,"Retirement age population: above 65"
"OLD","AUT","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2008",0.267,NA,"Retirement age population: above 65"
"OLD","AUT","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2009",0.285,NA,"Retirement age population: above 65"
"OLD","AUT","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2010",0.28,NA,"Retirement age population: above 65"
"OLD","AUT","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2011",0.277,NA,"Retirement age population: above 65"
"OLD","AUT","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2012",0.268,NA,"Retirement age population: above 65"
"OLD","AUT","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2013",0.275,NA,"Retirement age population: above 65"
"OLD","AUT","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2014",0.263,NA,"Retirement age population: above 65"
"OLD","BEL","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2004",0.234,NA,"Retirement age population: above 65"
"OLD","BEL","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2005",0.238,NA,"Retirement age population: above 65"
"OLD","BEL","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2006",0.252,NA,"Retirement age population: above 65"
"OLD","BEL","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2007",0.234,NA,"Retirement age population: above 65"
"OLD","BEL","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2008",0.237,NA,"Retirement age population: above 65"
"OLD","BEL","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2009",0.259,NA,"Retirement age population: above 65"
"OLD","BEL","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2010",0.227,NA,"Retirement age population: above 65"
"OLD","BEL","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2011",0.241,NA,"Retirement age population: above 65"
"OLD","BEL","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2012",0.229,NA,"Retirement age population: above 65"
"OLD","BEL","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2013",0.227,NA,"Retirement age population: above 65"
"OLD","BEL","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2014",0.228,NA,"Retirement age population: above 65"
"OLD","BEL","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2004",0.235,NA,"Retirement age population: above 65"
"OLD","NOR","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2010",0.214,NA,"Retirement age population: above 65"
"OLD","NOR","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2011",0.213,NA,"Retirement age population: above 65"
"OLD","POL","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2004",0.265,NA,"Retirement age population: above 65"
"OLD","POL","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2005",0.255,NA,"Retirement age population: above 65"
"OLD","POL","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2006",0.245,NA,"Retirement age population: above 65"
"OLD","POL","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2007",0.254,NA,"Retirement age population: above 65"
"OLD","POL","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2008",0.256,NA,"Retirement age population: above 65"
"OLD","POL","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2009",0.262,NA,"Retirement age population: above 65"
"OLD","POL","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2010",0.261,NA,"Retirement age population: above 65"
"OLD","POL","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2011",0.255,NA,"Retirement age population: above 65"
"OLD","POL","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2012",0.249,NA,"Retirement age population: above 65"
"OLD","POL","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2013",0.252,NA,"Retirement age population: above 65"
"OLD","POL","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2014",0.255,NA,"Retirement age population: above 65"
"OLD","POL","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2004",0.264,NA,"Retirement age population: above 65"
"OLD","POL","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2005",0.255,NA,"Retirement age population: above 65"
"OLD","POL","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2006",0.245,NA,"Retirement age population: above 65"
"OLD","POL","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2007",0.255,NA,"Retirement age population: above 65"
"OLD","POL","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2008",0.258,NA,"Retirement age population: above 65"
"OLD","POL","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2009",0.264,NA,"Retirement age population: above 65"
"OLD","POL","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2010",0.263,NA,"Retirement age population: above 65"
"OLD","POL","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2011",0.257,NA,"Retirement age population: above 65"
"OLD","POL","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2012",0.251,NA,"Retirement age population: above 65"
"OLD","POL","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2013",0.254,NA,"Retirement age population: above 65"
"OLD","PRT","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2004",0.374,NA,"Retirement age population: above 65"
"OLD","PRT","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2005",0.372,NA,"Retirement age population: above 65"
"OLD","PRT","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2006",0.372,NA,"Retirement age population: above 65"
"OLD","PRT","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2007",0.348,NA,"Retirement age population: above 65"
"OLD","PRT","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2008",0.344,NA,"Retirement age population: above 65"
"OLD","PRT","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2009",0.34,NA,"Retirement age population: above 65"
"OLD","PRT","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2010",0.344,NA,"Retirement age population: above 65"
"OLD","PRT","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2011",0.342,NA,"Retirement age population: above 65"
"OLD","PRT","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2012",0.33,NA,"Retirement age population: above 65"
"OLD","PRT","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2013",0.323,NA,"Retirement age population: above 65"
"OLD","PRT","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2014",0.32,NA,"Retirement age population: above 65"
"OLD","PRT","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2004",0.372,NA,"Retirement age population: above 65"
"OLD","PRT","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2005",0.37,NA,"Retirement age population: above 65"
"OLD","PRT","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2006",0.374,NA,"Retirement age population: above 65"
"OLD","PRT","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2007",0.352,NA,"Retirement age population: above 65"
"OLD","PRT","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2008",0.348,NA,"Retirement age population: above 65"
"OLD","PRT","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2009",0.345,NA,"Retirement age population: above 65"
"OLD","PRT","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2010",0.349,NA,"Retirement age population: above 65"
"OLD","PRT","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2011",0.346,NA,"Retirement age population: above 65"
"OLD","PRT","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2012",0.333,NA,"Retirement age population: above 65"
"OLD","PRT","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2013",0.327,NA,"Retirement age population: above 65"
"OLD","SVK","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2004",0.202,NA,"Retirement age population: above 65"
"OLD","SVK","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2005",0.253,NA,"Retirement age population: above 65"
"OLD","SVK","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2006",0.205,NA,"Retirement age population: above 65"
"OLD","SVK","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2007",0.208,NA,"Retirement age population: above 65"
"OLD","SVK","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2008",0.209,NA,"Retirement age population: above 65"
"OLD","SVK","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2009",0.189,NA,"Retirement age population: above 65"
"OLD","SVK","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2010",0.226,NA,"Retirement age population: above 65"
"OLD","SVK","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2011",0.202,NA,"Retirement age population: above 65"
"OLD","SVK","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2012",0.194,NA,"Retirement age population: above 65"
"OLD","SVK","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2013",0.197,NA,"Retirement age population: above 65"
"OLD","SVK","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2014",0.193,NA,"Retirement age population: above 65"
"OLD","SVK","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2004",0.203,NA,"Retirement age population: above 65"
"OLD","SVK","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2005",0.256,NA,"Retirement age population: above 65"
"OLD","SVK","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2006",0.2,NA,"Retirement age population: above 65"
"OLD","SVK","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2007",0.203,NA,"Retirement age population: above 65"
"OLD","SVK","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2008",0.205,NA,"Retirement age population: above 65"
"OLD","SVK","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2009",0.187,NA,"Retirement age population: above 65"
"OLD","SVK","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2010",0.224,NA,"Retirement age population: above 65"
"OLD","SVK","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2011",0.2,NA,"Retirement age population: above 65"
"OLD","SVK","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2012",0.192,NA,"Retirement age population: above 65"
"OLD","SVK","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2013",0.193,NA,"Retirement age population: above 65"
"OLD","ESP","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2007",0.328,NA,"Retirement age population: above 65"
"OLD","ESP","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2008",0.312,NA,"Retirement age population: above 65"
"OLD","ESP","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2009",0.313,NA,"Retirement age population: above 65"
"OLD","ESP","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2010",0.304,NA,"Retirement age population: above 65"
"OLD","ESP","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2011",0.297,NA,"Retirement age population: above 65"
"OLD","ESP","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2012",0.289,NA,"Retirement age population: above 65"
"OLD","ESP","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2013",0.289,NA,"Retirement age population: above 65"
"OLD","ESP","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2014",0.289,NA,"Retirement age population: above 65"
"OLD","SWE","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2013",0.273,NA,"Retirement age population: above 65"
"OLD","SWE","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2014",0.286,NA,"Retirement age population: above 65"
"OLD","SWE","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1991",0.208,NA,"Retirement age population: above 65"
"OLD","SWE","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1995",0.198,NA,"Retirement age population: above 65"
"OLD","SWE","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2000",0.216,NA,"Retirement age population: above 65"
"OLD","SWE","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2004",0.217,NA,"Retirement age population: above 65"
"OLD","SWE","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2008",0.259,NA,"Retirement age population: above 65"
"OLD","SWE","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2009",0.264,NA,"Retirement age population: above 65"
"OLD","SWE","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2010",0.255,NA,"Retirement age population: above 65"
"OLD","SWE","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2011",0.283,NA,"Retirement age population: above 65"
"OLD","CHE","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2013",0.309,NA,"Retirement age population: above 65"
"OLD","CHE","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2014",0.313,NA,"Retirement age population: above 65"
"OLD","CHE","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2009",0.299,NA,"Retirement age population: above 65"
"OLD","CHE","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2011",0.305,NA,"Retirement age population: above 65"
"OLD","TUR","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2011",0.37,NA,"Retirement age population: above 65"
"OLD","TUR","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2012",0.378,NA,"Retirement age population: above 65"
"OLD","TUR","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2013",0.382,NA,"Retirement age population: above 65"
"OLD","TUR","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2014",0.379,NA,"Retirement age population: above 65"
"OLD","TUR","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1987",0.481,NA,"Retirement age population: above 65"
"OLD","TUR","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1994",0.52,NA,"Retirement age population: above 65"
"OLD","TUR","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2004",0.37,NA,"Retirement age population: above 65"
"OLD","TUR","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2007",0.399,NA,"Retirement age population: above 65"
"OLD","TUR","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2009",0.388,NA,"Retirement age population: above 65"
"OLD","TUR","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2010",0.389,NA,"Retirement age population: above 65"
"OLD","TUR","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2011",0.382,NA,"Retirement age population: above 65"
"OLD","GBR","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2002",0.304,NA,"Retirement age population: above 65"
"OLD","GBR","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2003",0.304,NA,"Retirement age population: above 65"
"OLD","GBR","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2004",0.31,NA,"Retirement age population: above 65"
"OLD","GBR","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2005",0.302,NA,"Retirement age population: above 65"
"OLD","GBR","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2006",0.318,NA,"Retirement age population: above 65"
"OLD","GBR","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2007",0.324,NA,"Retirement age population: above 65"
"OLD","GBR","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2008",0.319,NA,"Retirement age population: above 65"
"OLD","GBR","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2009",0.309,NA,"Retirement age population: above 65"
"OLD","GBR","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2010",0.31,NA,"Retirement age population: above 65"
"OLD","GBR","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2011",0.311,NA,"Retirement age population: above 65"
"OLD","GBR","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2012",0.316,NA,"Retirement age population: above 65"
"OLD","GBR","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2013",0.322,NA,"Retirement age population: above 65"
"OLD","GBR","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2014",0.317,NA,"Retirement age population: above 65"
"OLD","GBR","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2015",0.328,NA,"Retirement age population: above 65"
"OLD","GBR","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1990",0.313,NA,"Retirement age population: above 65"
"OLD","GBR","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1994",0.276,NA,"Retirement age population: above 65"
"OLD","GBR","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1999",0.274,NA,"Retirement age population: above 65"
"OLD","GBR","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2000",0.278,NA,"Retirement age population: above 65"
"OLD","GBR","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2001",0.285,NA,"Retirement age population: above 65"
"OLD","GBR","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2002",0.272,NA,"Retirement age population: above 65"
"OLD","GBR","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2003",0.274,NA,"Retirement age population: above 65"
"OLD","GBR","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2004",0.268,NA,"Retirement age population: above 65"
"OLD","GBR","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2005",0.267,NA,"Retirement age population: above 65"
"OLD","GBR","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2006",0.274,NA,"Retirement age population: above 65"
"OLD","GBR","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2007",0.275,NA,"Retirement age population: above 65"
"OLD","GBR","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2008",0.279,NA,"Retirement age population: above 65"
"OLD","GBR","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2009",0.272,NA,"Retirement age population: above 65"
"OLD","GBR","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2010",0.265,NA,"Retirement age population: above 65"
"OLD","USA","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2013",0.406,NA,"Retirement age population: above 65"
"OLD","USA","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2014",0.404,NA,"Retirement age population: above 65"
"OLD","USA","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2015",0.397,NA,"Retirement age population: above 65"
"OLD","USA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1995",0.36,NA,"Retirement age population: above 65"
"OLD","USA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2000",0.37,NA,"Retirement age population: above 65"
"OLD","USA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2005",0.389,NA,"Retirement age population: above 65"
"OLD","USA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2008",0.386,NA,"Retirement age population: above 65"
"OLD","USA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2009",0.378,NA,"Retirement age population: above 65"
